"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 14 01:21:36 UTC 2026","Tue Apr 14 01:21:37 UTC 2026","739","tests.admin_panel.slides","test_60_delete_slides","","","","test_delete_slide_invalid_id[-1]","Негативный тест: удаление несуществующего или некорректного слайда"
"passed","Tue Apr 14 01:19:17 UTC 2026","Tue Apr 14 01:19:17 UTC 2026","764","tests.admin_panel","test_05_admin_support_users_token_revoke_all","","","","test_invalid_user_id_for_revoke_all_returns_client_error[-1]",""
"passed","Tue Apr 14 01:17:48 UTC 2026","Tue Apr 14 01:17:49 UTC 2026","788","tests.admin_panel.sliders","test_53_get_sliders_by_id","","","","test_get_sliders_invalid_id[1.5]","Негативный тест: получение слайдера по невалидному ID"
"skipped","Tue Apr 14 01:04:32 UTC 2026","Tue Apr 14 01:04:32 UTC 2026","0","tests.admin_panel.categories","test_50_upload_category_images","","","","test_upload_category_images_invalid_format[invalid.txt-text/plain-400]","Негативный тест: загрузка изображений в неверном формате (например, .txt)."
"passed","Tue Apr 14 01:25:47 UTC 2026","Tue Apr 14 01:25:47 UTC 2026","546","tests.admin_panel.periods","test_post_periods_by_date_interval","","","","test_post_periods_by_date_interval__unauthorized",""
"passed","Tue Apr 14 00:56:11 UTC 2026","Tue Apr 14 00:56:12 UTC 2026","1938","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[partner-attachments2-ReceivingDefectiveProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Tue Apr 14 01:22:27 UTC 2026","Tue Apr 14 01:22:29 UTC 2026","1338","tests.admin_panel.users","test_delete_admin_users_exclusive_preorder_permissions","","","","test_delete_exclusive_preorder_permissions_validation_error_400[payload0]","
    Негатив: некорректный item_id
    "
"passed","Tue Apr 14 01:14:04 UTC 2026","Tue Apr 14 01:14:04 UTC 2026","579","tests.delivery","test_get_boxberry_offices","","","","test_get_boxberry_offices_invalid_city_id_should_fail[bad_city_id8-admin]",""
"skipped","Tue Apr 14 00:58:19 UTC 2026","Tue Apr 14 00:58:19 UTC 2026","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search2-pagination0-partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Tue Apr 14 01:14:20 UTC 2026","Tue Apr 14 01:14:21 UTC 2026","560","tests.delivery","test_get_dpd_offices","","","","test_get_dpd_offices_invalid_city_id_should_fail[1.5-admin]",""
"passed","Tue Apr 14 01:08:09 UTC 2026","Tue Apr 14 01:08:10 UTC 2026","781","tests.admin_panel.slides","test_57_create_slide","","","","test_create_slide_invalid_payload[payload5-422]","Негативные тесты: некорректные и неполные payload'ы"
"skipped","Tue Apr 14 01:19:19 UTC 2026","Tue Apr 14 01:19:19 UTC 2026","0","tests.admin_panel","test_accrue_presidential_pool","","","","test_accrue_presidential_pool_for_client",""
"passed","Tue Apr 14 01:26:25 UTC 2026","Tue Apr 14 01:26:26 UTC 2026","751","tests.promo_time.new_year_lottery","test_admin_new_year_lottery_coupons","","","","test_change_coupons_negative_count_returns_400","
    Негатив: coupons_count < 0 → 400 invalid body values
    "
"skipped","Tue Apr 14 00:51:38 UTC 2026","Tue Apr 14 00:51:39 UTC 2026","838","tests.one_c","test_cart_calculate_full_coverage","","","","test_packaging_invalid_types[price-None]",""
"skipped","Tue Apr 14 01:04:20 UTC 2026","Tue Apr 14 01:04:20 UTC 2026","0","tests.account","test_0_marathon","","","","test_create_product_brand_invalid_payload[params6-400-admin]",""
"skipped","Tue Apr 14 01:23:08 UTC 2026","Tue Apr 14 01:23:09 UTC 2026","582","tests.delivery","test_get_delivery_regions","","","","test_get_delivery_regions_unauthorized","Негатив: запрос без авторизации."
"broken","Tue Apr 14 01:21:40 UTC 2026","Tue Apr 14 01:21:40 UTC 2026","0","tests.catalog","test_delete_admin_product_translation","","","","test_delete_admin_product_translation_forbidden[client]","Удаление перевода не-админом — должно вернуть 403."
"passed","Tue Apr 14 01:22:24 UTC 2026","Tue Apr 14 01:22:25 UTC 2026","577","tests.admin_panel.slides","test_62_slides_update_video_url","","","","test_update_video_url_unauthorized","Негативный тест: попытка обновления ссылки без авторизации"
"skipped","Tue Apr 14 01:04:20 UTC 2026","Tue Apr 14 01:04:20 UTC 2026","0","tests.account","test_0_marathon","","","","test_get_marathon_is_purchased[admin-200]","Позитивный кейс — проверяет приобретал ли аккаунт марафонский набор (все поля)"
"skipped","Tue Apr 14 01:23:52 UTC 2026","Tue Apr 14 01:23:52 UTC 2026","0","tests.account","test_history_admin","","","","test_get_admin_history_positive[admin-payload0]","Позитивные тесты на получение истории бонусов для админа"
"passed","Tue Apr 14 01:17:20 UTC 2026","Tue Apr 14 01:17:20 UTC 2026","565","tests.admin_panel","test_partner_accrual_details_main_bonus","","","","test_main_bonus_details_unauthorized","
    Негатив: без токена
    "
"skipped","Tue Apr 14 01:23:52 UTC 2026","Tue Apr 14 01:23:52 UTC 2026","0","tests.account","test_history_admin","","","","test_get_admin_history_positive[client-payload1]","Позитивные тесты на получение истории бонусов для админа"
"broken","Tue Apr 14 01:10:31 UTC 2026","Tue Apr 14 01:10:31 UTC 2026","0","tests.admin_panel.slides","test_61_upload_slides_images","","","","test_upload_slide_images_invalid_format[invalid.exe-application/octet-stream-400]",""
"failed","Tue Apr 14 01:26:52 UTC 2026","Tue Apr 14 01:26:52 UTC 2026","584","tests.account","test_post_bonus_tokens","","","","test_get_bonus_tokens_positive[client]","Позитивные тесты на получение списка токенов"
"broken","Tue Apr 14 01:17:26 UTC 2026","Tue Apr 14 01:17:26 UTC 2026","0","tests.admin_panel.categories","test_47_get_categories_by_id","","","","test_get_categories_by_id_success","Позитивный тест: успешное получение категории по ID админом."
"skipped","Tue Apr 14 00:58:31 UTC 2026","Tue Apr 14 00:58:31 UTC 2026","0","tests.stock","test_create_stock","","","","test_create_stock_success",""
"broken","Tue Apr 14 01:23:39 UTC 2026","Tue Apr 14 01:23:39 UTC 2026","0","tests.orders","test_group_order_leave","","","","test_cart_leave_group_when_not_in_group_returns_400[client]","
    Негатив: клиент НЕ в ГО = 400
    "
"passed","Tue Apr 14 01:08:08 UTC 2026","Tue Apr 14 01:08:09 UTC 2026","772","tests.admin_panel.slides","test_57_create_slide","","","","test_create_slide_invalid_payload[payload3-400]","Негативные тесты: некорректные и неполные payload'ы"
"passed","Tue Apr 14 01:08:41 UTC 2026","Tue Apr 14 01:08:41 UTC 2026","802","tests.admin_panel.items","test_create_item_translation","","","","test_create_item_translation_invalid_payload[payload6-code6]","Негативный тест: создание перевода с невалидным payload."
"passed","Tue Apr 14 01:28:06 UTC 2026","Tue Apr 14 01:28:07 UTC 2026","582","tests.cart","test_25_cart_sync_delivery_country_on_profile_update","","","","test_cart_update_user_country_unauthorized","
    Негатив: смена страны пользователя без авторизации
    "
"broken","Tue Apr 14 01:09:28 UTC 2026","Tue Apr 14 01:09:28 UTC 2026","0","tests.admin_panel.products","test_42_update_product_brand","","","","test_update_product_brand_forbidden[partner]","Негативный тест: попытка обновления бренда не-админом."
"passed","Tue Apr 14 01:12:58 UTC 2026","Tue Apr 14 01:13:02 UTC 2026","3353","tests.cart","test_23_cart_calculate_delivery_flag","","","","test_update_cart_item_invalid_calculate_delivery_flag[true-client]",""
"passed","Tue Apr 14 01:11:26 UTC 2026","Tue Apr 14 01:11:27 UTC 2026","1354","tests.admin_panel.users","test_post_admin_users_exclusive_preorder_permissions","","","","test_post_exclusive_preorder_permissions_validation_errors_400[payload2]","
    Негатив: некорректный payload
    "
"passed","Tue Apr 14 01:01:59 UTC 2026","Tue Apr 14 01:02:00 UTC 2026","590","tests.cart","test_02_get_delivery_cost","","","","test_get_delivery_cost_success_partial_payload[client-payload4-400]",""
"passed","Tue Apr 14 00:55:16 UTC 2026","Tue Apr 14 00:55:18 UTC 2026","2087","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[partner-attachments1-QuestionsAboutTheWorkOfTheStructureAndMentors]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Tue Apr 14 01:23:52 UTC 2026","Tue Apr 14 01:23:52 UTC 2026","0","tests.account","test_funds_transfer_send","","","","test_send_funds_transfer_positive[admin-payload1]","Позитивные тесты на перевод/вывод средств по visibleId"
"broken","Tue Apr 14 01:19:33 UTC 2026","Tue Apr 14 01:19:33 UTC 2026","0","tests.tickets","test_12_delete_message","","","","test_delete_ticket_message_admin","Позитивный тест: админ удаляет своё сообщение в тикете"
"skipped","Tue Apr 14 01:18:41 UTC 2026","Tue Apr 14 01:18:41 UTC 2026","760","tests.reviews","test_reviews_update_post","","","","test_reviews_update_invalid_payload_returns_client_error[bad_update1]",""
"skipped","Tue Apr 14 00:58:19 UTC 2026","Tue Apr 14 00:58:19 UTC 2026","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort0-search2-pagination0-partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Tue Apr 14 01:18:41 UTC 2026","Tue Apr 14 01:18:42 UTC 2026","739","tests.reviews","test_reviews_update_post","","","","test_reviews_update_invalid_payload_returns_client_error[bad_update2]",""
"skipped","Tue Apr 14 01:17:32 UTC 2026","Tue Apr 14 01:17:32 UTC 2026","0","tests.admin_panel.products","test_01_create_product_group","","","","test_create_product_group_with_duplicate_items","Негативный тест: попытка создать продукт группы с одинаковыми items."
"broken","Tue Apr 14 01:21:59 UTC 2026","Tue Apr 14 01:21:59 UTC 2026","0","tests.orders","test_group_order_v2_with_preorder_and_items","","","","test_group_order_v2_non_existing_item_returns_400","
    Несуществующий item_id = 400
    "
"failed","Tue Apr 14 01:26:59 UTC 2026","Tue Apr 14 01:26:59 UTC 2026","569","tests.admin_panel.periods","test_get_periods_list","","","","test_get_periods_list__200_contract[admin]",""
"passed","Tue Apr 14 01:08:48 UTC 2026","Tue Apr 14 01:08:49 UTC 2026","787","tests.admin_panel.promo","test_77_create_promotion_item","","","","test_create_promotion_item_invalid_ids[1-999999-404]",""
"passed","Tue Apr 14 00:56:30 UTC 2026","Tue Apr 14 00:56:31 UTC 2026","1113","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments0-QuestionsAboutTheRewardSystemMarketingPlan]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Tue Apr 14 01:24:21 UTC 2026","Tue Apr 14 01:24:22 UTC 2026","845","tests.cart","test_06_cart_update","","","","test_update_cart_item_invalid_payload[partner-payload0]","Негатив: невалидный payload"
"skipped","Tue Apr 14 00:52:32 UTC 2026","Tue Apr 14 00:52:33 UTC 2026","877","tests.one_c","test_cart_calculate_full_coverage","","","","test_email_validation[shipping_customer-test@mail]",""
"passed","Tue Apr 14 01:09:41 UTC 2026","Tue Apr 14 01:09:42 UTC 2026","756","tests.admin_panel.promo","test_72_create_promotion","","","","test_create_promotion_invalid_data[payload12-422]","Негативные тесты: невалидные данные"
"passed","Tue Apr 14 01:21:21 UTC 2026","Tue Apr 14 01:21:22 UTC 2026","768","tests.admin_panel.items","test_delete_item_translation","","","","test_delete_item_translation_invalid_id[-1]","Негативный тест: удаление перевода с невалидным или несуществующим ID item."
"passed","Tue Apr 14 00:59:47 UTC 2026","Tue Apr 14 00:59:48 UTC 2026","779","tests.account","test_update_utc_offset","","","","test_update_utc_offset_invalid_format_rejected[+3]",""
"passed","Tue Apr 14 01:07:57 UTC 2026","Tue Apr 14 01:07:58 UTC 2026","593","tests.delivery","test_get_cities_v2","","","","test_get_cities_v2_invalid_country_id_should_fail[-admin]","
    Негатив: невалидные значения country_id → 400/422
    "
"skipped","Tue Apr 14 01:26:47 UTC 2026","Tue Apr 14 01:26:47 UTC 2026","0","tests.tickets","test_10_send_message_to_ticket","","","","test_send_message_validation[message_payload1-400]","Проверка валидации входных данных при отправке сообщений"
"broken","Tue Apr 14 01:10:35 UTC 2026","Tue Apr 14 01:10:35 UTC 2026","0","tests.admin_panel.categories","test_57_v2_update_category","","","","test_v2_update_category_invalid_payload[payload6-422]","Негативный тест: обновление категории с невалидным или неполным телом запроса."
"failed","Tue Apr 14 01:27:53 UTC 2026","Tue Apr 14 01:27:54 UTC 2026","551","tests.cart","test_03_cart_get","","","","test_get_cart_success[client]","Позитив: получение текущей корзины."
"skipped","Tue Apr 14 01:04:32 UTC 2026","Tue Apr 14 01:04:32 UTC 2026","0","tests.admin_panel.categories","test_50_upload_category_images","","","","test_upload_category_images_file_too_large[4.7-fields_to_send4-204]","Негативный тест: загрузка слишком большого изображения."
"skipped","Tue Apr 14 01:10:06 UTC 2026","Tue Apr 14 01:10:06 UTC 2026","561","tests.statistic","test_team_activations","","","","test_get_team_activation_statistic_negative[payload1-admin]","Негативный тест: ошибка при получении статистики активации команды с невалидным телом запроса"
"passed","Tue Apr 14 01:19:25 UTC 2026","Tue Apr 14 01:19:26 UTC 2026","789","tests.admin_panel.items","test_get_item_translation","","","","test_get_item_translation_invalid_id[0]",""
"broken","Tue Apr 14 01:21:55 UTC 2026","Tue Apr 14 01:21:55 UTC 2026","0","tests.orders","test_group_order_v2_with_preorder_and_items","","","","test_group_order_v2_with_items_happy_path","
    item_ids передан корректно, with_preorder = false
    "
"passed","Tue Apr 14 01:09:37 UTC 2026","Tue Apr 14 01:09:38 UTC 2026","774","tests.admin_panel.promo","test_72_create_promotion","","","","test_create_promotion_invalid_data[payload7-400]","Негативные тесты: невалидные данные"
"skipped","Tue Apr 14 01:18:20 UTC 2026","Tue Apr 14 01:18:20 UTC 2026","0","tests.chat_support","test_01_support_chat_messages_post","","","","test_create_message_missing_required_fields_returns_400[client-payload0]","
    Негатив: отсутствие обязательных полей client_uuid/message → 400
    "
"passed","Tue Apr 14 01:14:07 UTC 2026","Tue Apr 14 01:14:08 UTC 2026","1177","tests.delivery","test_get_cdek_offices","","","","test_get_cdek_offices_success[86990-admin]",""
"passed","Tue Apr 14 00:52:44 UTC 2026","Tue Apr 14 00:52:45 UTC 2026","921","tests.one_c","test_cart_calculate_full_coverage","","","","test_large_cart[1]",""
"passed","Tue Apr 14 00:52:45 UTC 2026","Tue Apr 14 00:52:47 UTC 2026","2025","tests.one_c","test_cart_calculate_full_coverage","","","","test_large_cart[10]",""
"passed","Tue Apr 14 01:09:50 UTC 2026","Tue Apr 14 01:09:51 UTC 2026","761","tests.admin_panel.sliders","test_52_create_slider","","","","test_create_slider_invalid_payload[payload6-400]","Негативный тест: попытка создать слайдер с невалидным payload."
"skipped","Tue Apr 14 00:51:30 UTC 2026","Tue Apr 14 00:51:31 UTC 2026","948","tests.one_c","test_cart_calculate_full_coverage","","","","test_packaging_invalid_numbers[volume-0]",""
"passed","Tue Apr 14 01:08:33 UTC 2026","Tue Apr 14 01:08:34 UTC 2026","792","tests.admin_panel.categories","test_80_create_category_translation","","","","test_create_category_translation_invalid_payload[payload4-400]","Негативный тест: создание перевода с невалидным payload."
"passed","Tue Apr 14 00:58:22 UTC 2026","Tue Apr 14 00:58:22 UTC 2026","578","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_pagination[invalid_pagination1-partner]","Негативный тест: передаем некорректные значения в pagination"
"broken","Tue Apr 14 01:04:43 UTC 2026","Tue Apr 14 01:04:43 UTC 2026","0","tests.cart","test_update_location","","","","test_update_location_international_delivery_keeps_city_kz",""
"failed","Tue Apr 14 01:03:59 UTC 2026","Tue Apr 14 01:04:02 UTC 2026","2487","tests.cart","test_12_cart_estimate_delivery","","","","test_estimate_delivery_success[partner-boxberry_pickup-payload13]","
    Позитив: корзина с товаром, выбор способа доставки и расчёт стоимости для разных служб
    "
"passed","Tue Apr 14 01:15:36 UTC 2026","Tue Apr 14 01:15:37 UTC 2026","764","tests.admin_panel.categories","test_56_v2_create_category","","","","test_v2_create_category_invalid_payload[payload2-expected_code2]","Негативный тест: создание категории с невалидным телом запроса."
"passed","Tue Apr 14 01:10:38 UTC 2026","Tue Apr 14 01:10:38 UTC 2026","771","tests.admin_panel.items","test_create_item","","","","test_create_item_unauthorized","Негативный тест: создание варианта без авторизации."
"broken","Tue Apr 14 01:08:29 UTC 2026","Tue Apr 14 01:08:29 UTC 2026","0","tests.admin_panel.categories","test_80_create_category_translation","","","","test_create_category_translation_success[de]","Позитивный тест: создание/обновление перевода категории для разных языков."
"passed","Tue Apr 14 01:16:06 UTC 2026","Tue Apr 14 01:16:06 UTC 2026","566","tests.auth","test_02_login","","","","test_partner_login[partner-empty_password-401]",""
"passed","Tue Apr 14 00:51:42 UTC 2026","Tue Apr 14 00:51:43 UTC 2026","897","tests.one_c","test_cart_calculate_full_coverage","","","","test_packaging_missing_fields[volume]",""
"passed","Tue Apr 14 01:22:58 UTC 2026","Tue Apr 14 01:22:58 UTC 2026","545","tests.catalog","test_get_items_list_all","","","","test_get_items_list_forbidden[partner]",""
"passed","Tue Apr 14 01:02:01 UTC 2026","Tue Apr 14 01:02:02 UTC 2026","709","tests.cart","test_02_get_delivery_cost","","","","test_get_delivery_cost_success_partial_payload[client-payload7-200]",""
"passed","Tue Apr 14 00:58:19 UTC 2026","Tue Apr 14 00:58:19 UTC 2026","582","tests.tickets","test_01_get_tickets","","","","test_get_tickets_no_pagination[client]","Негативный тест: запрос без обязательного параметра pagination"
"passed","Tue Apr 14 01:17:46 UTC 2026","Tue Apr 14 01:17:47 UTC 2026","759","tests.admin_panel.sliders","test_53_get_sliders_by_id","","","","test_get_sliders_invalid_id[None]","Негативный тест: получение слайдера по невалидному ID"
"passed","Tue Apr 14 01:18:38 UTC 2026","Tue Apr 14 01:18:40 UTC 2026","1617","tests.reviews","test_reviews_update_post","","","","test_reviews_update_happy_path_admin_changes_fields",""
"skipped","Tue Apr 14 01:10:57 UTC 2026","Tue Apr 14 01:10:57 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_03_user_answers","","","","test_user_answers_invalid_id__400_or_404[1.5]",""
"passed","Tue Apr 14 01:15:17 UTC 2026","Tue Apr 14 01:15:18 UTC 2026","769","tests.account","test_add_cover_url","","","","test_add_cover_invalid_payload[payload4]",""
"skipped","Tue Apr 14 00:58:33 UTC 2026","Tue Apr 14 00:58:33 UTC 2026","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[address.country]",""
"skipped","Tue Apr 14 00:58:33 UTC 2026","Tue Apr 14 00:58:33 UTC 2026","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[is_closed]",""
"passed","Tue Apr 14 01:20:53 UTC 2026","Tue Apr 14 01:20:53 UTC 2026","572","tests.tickets","test_11_update_message","","","","test_update_nonexistent_message[partner]","Негативный тест: попытка редактирования несуществующего сообщения"
"passed","Tue Apr 14 01:02:30 UTC 2026","Tue Apr 14 01:02:34 UTC 2026","3513","tests.cart","test_12_cart_estimate_delivery","","","","test_estimate_delivery_success[client-kgpost-payload4]","
    Позитив: корзина с товаром, выбор способа доставки и расчёт стоимости для разных служб
    "
"skipped","Tue Apr 14 01:26:10 UTC 2026","Tue Apr 14 01:26:10 UTC 2026","0","tests.auth","test_04_refresh","","","","test_refresh_token_success[partner]","Тест успешного обновления токена через refresh-токен."
"skipped","Tue Apr 14 01:23:52 UTC 2026","Tue Apr 14 01:23:52 UTC 2026","0","tests.account","test_history_personal_volumes","","","","test_get_personal_volumes_history_positive[partner-payload1]","Позитивные тесты на получение истории начисления личных объемов"
"passed","Tue Apr 14 01:27:58 UTC 2026","Tue Apr 14 01:27:59 UTC 2026","553","tests.cart","test_18_cart_available_countries","","","","test_cart_available_countries_success[client]","Позитив: получение списка доступных стран"
"skipped","Tue Apr 14 01:23:03 UTC 2026","Tue Apr 14 01:23:04 UTC 2026","572","tests.delivery","test_get_cargo_offices","","","","test_get_cargo_offices_invalid_city_id_should_fail[0-admin]",""
"passed","Tue Apr 14 01:26:24 UTC 2026","Tue Apr 14 01:26:25 UTC 2026","838","tests.promo_time.new_year_lottery","test_admin_new_year_lottery_coupons","","","","test_change_coupons_requires_admin_role","
    Негатив: обычный пользователь не может дергать админскую ручку
    "
"skipped","Tue Apr 14 01:27:07 UTC 2026","Tue Apr 14 01:27:07 UTC 2026","0","tests.catalog","test_exclusive_preorder_products_by_id","","","","test_products_by_id_exclusive_hidden_without_permission[partner]","
    Негатив:
      - берём exclusive seed
      - гарантируем permission отсутствует
      - /products/{id} должен либо:
          не содержать слот для stock_id
          или slot.is_visible==False
          или slot.in_stock==0
    "
"passed","Tue Apr 14 01:08:02 UTC 2026","Tue Apr 14 01:08:03 UTC 2026","745","tests.delivery","test_get_cities_v2","","","","test_get_cities_v2_unauthorized","
    Позитив: запрос без авторизации → 200
    "
"failed","Tue Apr 14 01:27:54 UTC 2026","Tue Apr 14 01:27:54 UTC 2026","562","tests.cart","test_03_cart_get","","","","test_get_cart_success[partner]","Позитив: получение текущей корзины."
"passed","Tue Apr 14 00:56:17 UTC 2026","Tue Apr 14 00:56:17 UTC 2026","737","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[admin-attachments0-QuestionsAboutPaymentsToIP]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Tue Apr 14 01:09:01 UTC 2026","Tue Apr 14 01:09:02 UTC 2026","583","tests.delivery","test_02_get_delivery_address","","","","test_history_invalid_pagination_should_fail[bad_body6-partner]","
    Негатив: валидация PaginationRequest
    "
"skipped","Tue Apr 14 00:58:33 UTC 2026","Tue Apr 14 00:58:33 UTC 2026","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[address.intercom]",""
"passed","Tue Apr 14 00:54:51 UTC 2026","Tue Apr 14 00:54:52 UTC 2026","1098","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[partner-attachments0-OtherQuestions]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Tue Apr 14 01:19:50 UTC 2026","Tue Apr 14 01:19:51 UTC 2026","599","tests.admin_panel.products","test_product_files_get_upload_urls","","","","test_get_upload_urls_unauthorized",""
"passed","Tue Apr 14 00:59:44 UTC 2026","Tue Apr 14 00:59:45 UTC 2026","820","tests.account","test_update_utc_offset","","","","test_update_utc_offset_required_field_validation[payload1]",""
"broken","Tue Apr 14 01:22:50 UTC 2026","Tue Apr 14 01:22:50 UTC 2026","0","tests.cart","test_11_cart_save_delivery_method","","","","test_cart_save_delivery_method_group_order_happy_path_client",""
"passed","Tue Apr 14 01:07:52 UTC 2026","Tue Apr 14 01:07:52 UTC 2026","577","tests.delivery","test_get_cities_v2","","","","test_get_cities_v2_missing_required_params_should_fail[params0-admin]","
    Негатив: отсутствие обязательных параметров country_id/city_name → 400/422
    "
"broken","Tue Apr 14 01:25:43 UTC 2026","Tue Apr 14 01:25:43 UTC 2026","0","tests.admin_panel.categories","test_45_get_categories","","","","test_get_categories_after_adding","Интеграционный тест: добавление категории и проверка её наличия в списке по ID."
"passed","Tue Apr 14 00:53:46 UTC 2026","Tue Apr 14 00:53:48 UTC 2026","1999","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[client-attachments1-ChangePersonalData]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Tue Apr 14 00:51:57 UTC 2026","Tue Apr 14 00:51:58 UTC 2026","908","tests.one_c","test_cart_calculate_full_coverage","","","","test_payment_invalid_uuid[123]",""
"broken","Tue Apr 14 01:05:02 UTC 2026","Tue Apr 14 01:05:02 UTC 2026","0","tests.admin_panel.promo","test_74_update_promotion","","","","test_update_promotion_invalid_payload[payload11-422]","Негативный тест: обновление акции с невалидным или неполным телом запроса"
"broken","Tue Apr 14 01:19:57 UTC 2026","Tue Apr 14 01:19:57 UTC 2026","0","tests.admin_panel.promo","test_78_delete_promotion_item","","","","test_delete_promotion_item_forbidden[client]","Негативный тест: удаление элемента акции не-админом запрещено."
"skipped","Tue Apr 14 01:19:36 UTC 2026","Tue Apr 14 01:19:36 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_01_start_test","","","","test_start_test_invalid_id__400_or_404[1.5]",""
"broken","Tue Apr 14 01:05:06 UTC 2026","Tue Apr 14 01:05:06 UTC 2026","0","tests.admin_panel.sliders","test_54_update_slider","","","","test_update_slider_invalid_payload[payload12-422]","Негативный тест: обновление слайдера с невалидным или неполным телом запроса."
"passed","Tue Apr 14 01:21:49 UTC 2026","Tue Apr 14 01:21:50 UTC 2026","566","tests.delivery","test_mongpost_postcodes","","","","test_get_mongpost_postcodes_success[partner]","Позитивный тест: успешное получение списка почтовых индексов монгольской почты"
"failed","Tue Apr 14 01:27:37 UTC 2026","Tue Apr 14 01:27:38 UTC 2026","586","tests.account","test_0_family_agreement_get","","","","test_get_family_agreement_positive[payload0-partner]","Позитивные тесты на получение данных о семейном соглашении"
"skipped","Tue Apr 14 01:25:31 UTC 2026","Tue Apr 14 01:25:36 UTC 2026","4939","tests.delivery","test_get_five_post_offices","","","","test_get_five_post_offices_invalid_city_id_should_fail[-1-admin]","Негатив: невалидные значения city_id → 400/422."
"passed","Tue Apr 14 01:11:22 UTC 2026","Tue Apr 14 01:11:23 UTC 2026","788","tests.admin_panel.users","test_post_admin_users_exclusive_preorder_permissions","","","","test_post_exclusive_preorder_permissions_requires_admin[partner]","
    клиент/партнёр не могут управлять exclusive preorder permissions → 403
    "
"passed","Tue Apr 14 00:58:09 UTC 2026","Tue Apr 14 00:58:10 UTC 2026","1130","tests.tickets","test_04_create_ticket","","","","test_create_ticket_invalid_request_type[admin--200]","Негативный тест: попытка создания тикета с неверным типом request_type"
"passed","Tue Apr 14 00:51:40 UTC 2026","Tue Apr 14 00:51:41 UTC 2026","927","tests.one_c","test_cart_calculate_full_coverage","","","","test_packaging_missing_fields[size_1c]",""
"passed","Tue Apr 14 01:11:00 UTC 2026","Tue Apr 14 01:11:03 UTC 2026","3168","tests.account","test_account_branded_wallet_upload","","","","test_upload_too_large_returns_400[client]","Негатив: слишком большой файл (>5MB) → 400"
"skipped","Tue Apr 14 01:19:36 UTC 2026","Tue Apr 14 01:19:36 UTC 2026","0","tests.PROJECT_EDUCATION.test_system","test_04_finish_test","","","","test_finish_test_invalid_id__400_or_404[None]",""
"passed","Tue Apr 14 00:59:07 UTC 2026","Tue Apr 14 00:59:07 UTC 2026","578","tests.delivery","test_get_cities","","","","test_get_cities_success[client]","
    Позитив: список городов по стране
    "
"skipped","Tue Apr 14 01:04:20 UTC 2026","Tue Apr 14 01:04:20 UTC 2026","0","tests.account","test_0_marathon","","","","test_create_product_brand_invalid_payload[params4-400-client]",""
"passed","Tue Apr 14 01:10:20 UTC 2026","Tue Apr 14 01:10:20 UTC 2026","602","tests.statistic","test_team_registrations","","","","test_get_team_registration_statistic_positive[payload0-admin]","Позитивный тест: получение статистики по регистрации команды с валидным телом запроса"
"broken","Tue Apr 14 01:08:04 UTC 2026","Tue Apr 14 01:08:04 UTC 2026","0","tests.catalog","test_update_admin_product","","","","test_update_admin_product_invalid_payload[update_payload3-400]",""
"skipped","Tue Apr 14 00:58:19 UTC 2026","Tue Apr 14 00:58:19 UTC 2026","0","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort1-search2-pagination0-partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Tue Apr 14 00:58:33 UTC 2026","Tue Apr 14 00:58:33 UTC 2026","0","tests.stock","test_create_stock","","","","test_create_stock_with_empty_string_log_if_not_200[timezone.dst_end]",""
